chr	start	end	size	gene	D09-468	D12-880	D12-881	D12-928	D13-708	D13-944	D14-0589	D15-0055	D15-1048	D15-1050	D15-1762	D15-1768	D16-0208	D16-0298	D17-0918	D18-0051	D18-0870	D18-1122	D18-1921	D19-0714	D19-0823	D19-0824	D19-0825	D19-1647	D19-1648	D19-1649	D20-0414	D20-0418	D20-0819	D20-1019	D20-1040	D21-0013	D21-0023	D21-0024	D21-0068	D21-0069	D21-0074	D21-0075	D21-0076	D21-0077	D21-0078	D21-0079	D21-0083	D21-0084	D21-0085	D21-0091	D22-0006	D22-0007	D22-0008	D22-0015	D22-0017	D22-0018	D22-0049	D22-0050	D22-0056	D22-0060	D22-0074	D22-0075	D22-0080	D22-0081	D22-0082	D22-0088	D22-0089	D22-0109	D22-0110	D22-0119	D22-0159	D22-0161	D22-0162	D22-0170	D23-0058	D23-0059	D23-0060	DGS-20-210
chr12	6534511	6538374	3863	GAPDH	55.65	26.30	37.20	30.38	30.27	28.99	29.06	59.11	52.60	52.62	42.66	59.65	34.88	37.51	32.52	32.42	34.38	27.94	28.67	30.46	37.87	32.06	45.51	34.07	36.11	35.40	39.20	45.25	48.57	25.83	30.68	33.18	45.14	37.66	33.43	43.52	35.94	31.10	47.11	32.74	39.79	38.57	28.09	28.19	35.11	25.70	46.12	45.62	29.69	51.89	41.03	50.09	27.39	25.71	27.62	26.85	28.27	31.49	28.84	34.07	34.03	27.77	34.67	41.26	38.40	35.81	32.29	34.39	34.89	34.64	40.74	37.63	36.80	55.33
chr12	6570081	6614524	44443	CHD4	53.71	23.44	32.52	26.69	34.40	28.92	27.73	50.53	48.42	47.88	44.32	57.09	40.51	42.56	39.77	33.14	33.14	30.73	34.20	33.40	35.75	33.22	45.13	36.48	40.91	39.35	33.77	41.76	51.33	27.98	33.22	35.26	40.48	36.13	35.46	43.17	37.14	33.87	53.78	33.98	43.44	42.47	29.98	33.01	37.88	28.66	42.53	51.36	36.80	46.69	40.64	47.12	30.06	28.94	30.79	30.01	34.09	32.55	30.62	37.00	33.70	35.34	40.48	42.94	40.59	40.39	38.48	36.61	36.77	34.26	46.28	43.55	42.17	45.79
chr12	21437614	21471250	33636	PYROXD1	61.53	28.26	32.23	30.46	37.61	32.62	31.99	51.51	47.50	49.25	47.46	63.79	47.91	40.53	46.38	36.43	40.24	34.22	34.69	34.76	38.93	38.50	52.85	41.04	45.85	42.66	34.18	43.39	59.01	32.38	38.31	39.64	40.29	39.58	40.97	52.88	39.82	37.94	56.43	35.95	45.69	44.71	36.90	38.65	45.69	35.40	47.74	32.24	44.35	44.82	40.89	42.86	34.37	34.27	36.63	36.46	39.61	36.91	38.41	44.76	43.05	41.74	47.56	49.22	46.87	50.99	47.01	46.32	46.16	38.84	52.30	48.41	48.50	44.91
chr12	32399557	32646050	246493	FGD4	58.65	25.96	31.91	30.14	36.85	31.47	30.95	52.56	48.49	49.88	46.50	62.60	46.33	43.09	44.21	35.88	37.51	32.54	34.97	34.54	36.73	36.21	49.82	40.00	43.86	41.50	33.57	42.68	56.64	31.30	37.00	38.85	40.52	37.70	38.55	48.17	39.19	36.48	56.72	34.97	45.85	45.12	34.18	37.06	42.26	32.98	45.41	51.41	41.68	46.05	39.99	44.79	32.68	32.55	35.39	34.03	37.43	35.81	35.78	41.88	39.64	39.89	45.48	47.52	45.07	46.99	44.20	42.35	43.20	36.60	50.99	46.07	46.21	47.25
chr12	39293227	39443390	150163	KIF21A	61.68	27.92	31.58	30.90	38.36	33.12	32.66	53.37	48.19	49.52	47.55	64.56	48.67	41.70	45.84	37.89	39.27	32.84	34.75	34.49	38.05	38.46	53.54	40.34	45.50	43.44	33.18	42.47	60.58	33.02	38.12	40.92	41.42	38.03	39.97	51.42	40.02	37.79	57.03	35.54	45.27	44.89	35.70	38.56	44.51	34.54	47.13	36.97	44.17	43.76	40.37	42.06	33.94	34.89	37.51	35.84	39.13	37.28	37.35	43.67	42.03	41.80	46.67	50.48	47.20	49.24	46.97	45.03	46.38	38.18	52.99	48.27	48.69	45.99
chr12	40196743	40369285	172542	LRRK2	61.66	29.16	31.51	32.02	37.39	33.03	33.78	53.80	48.05	49.94	48.17	63.72	48.16	41.22	46.16	37.80	39.02	31.92	34.50	34.09	37.92	37.89	52.44	41.87	45.14	43.51	33.52	42.65	60.88	33.28	38.66	40.92	40.69	38.00	40.76	52.32	39.33	37.25	56.35	34.97	45.58	45.30	35.99	38.46	45.21	34.43	46.77	28.91	44.66	42.68	41.76	41.44	34.54	34.18	37.24	36.16	38.36	37.45	38.43	44.85	41.98	42.31	47.15	50.36	46.34	49.23	46.81	45.42	46.08	37.64	52.67	47.86	48.33	46.34
chr12	40692438	41072415	379977	CNTN1	62.03	29.02	31.80	31.65	37.98	33.02	33.69	53.36	48.42	50.13	47.82	64.90	48.74	40.83	46.49	38.08	39.55	32.49	34.43	34.08	38.38	38.15	53.59	40.93	45.08	43.31	33.21	42.33	61.05	33.10	38.77	40.90	40.65	38.54	40.64	51.80	39.57	37.37	57.11	35.64	45.60	45.28	36.19	38.63	45.00	34.54	47.09	29.00	44.97	43.18	41.14	41.76	34.50	35.62	37.31	36.16	38.55	37.55	38.13	45.01	42.09	41.77	47.45	49.63	47.07	49.37	46.85	44.89	46.40	38.46	52.85	47.84	48.38	46.27
chr12	48105138	48146404	41266	PFKM	57.64	27.24	31.65	30.75	35.04	30.38	32.03	49.79	47.57	47.04	45.78	61.37	42.60	42.81	41.97	34.55	37.62	31.83	35.65	34.20	35.59	36.05	49.20	38.24	42.53	40.42	34.15	43.09	54.14	31.68	35.96	38.35	40.64	36.97	37.28	48.06	39.19	35.38	55.78	34.70	44.95	43.93	33.21	35.91	39.91	30.64	44.30	43.95	39.54	47.77	40.11	45.69	31.42	31.94	34.45	32.57	36.36	35.17	34.89	41.00	38.71	37.36	43.17	44.81	41.55	44.69	41.36	40.07	40.93	36.33	48.99	44.50	43.91	46.11
chr12	48766193	48789089	22896	ADCY6	54.07	25.05	34.10	28.33	33.66	30.03	29.60	53.49	48.57	52.13	43.72	58.00	37.63	41.11	35.57	31.95	32.47	29.05	33.77	32.87	35.36	34.50	45.08	35.91	41.42	38.77	35.63	44.05	49.39	27.27	31.19	34.79	40.87	37.23	35.76	46.29	37.53	32.92	52.36	33.85	43.71	43.54	30.05	31.31	36.97	27.39	43.52	49.71	34.62	51.03	40.60	49.17	28.13	28.65	32.19	28.69	30.99	30.32	30.98	33.95	35.24	33.37	36.77	41.66	38.04	37.34	36.18	34.91	35.88	34.42	45.61	42.70	40.48	50.48
chr12	49295146	49298686	3540	PRPH	54.72	25.88	38.27	32.41	44.43	26.36	30.67	56.30	51.78	49.68	47.68	58.50	35.30	31.67	37.89	35.08	35.39	31.21	31.98	32.40	37.65	37.74	44.19	35.24	45.33	38.08	38.57	49.14	49.19	22.86	28.69	36.81	44.35	39.96	37.82	49.07	39.80	31.35	53.14	34.66	43.58	44.51	26.23	28.70	34.02	26.03	46.57	46.36	30.49	54.64	47.25	53.62	30.73	30.20	33.60	30.60	31.38	27.77	28.06	37.64	36.95	29.05	35.54	39.43	40.09	34.59	30.55	31.25	33.50	30.25	42.81	40.41	39.76	51.68
chr12	50112081	50120457	8376	COX14	56.75	21.60	27.61	24.57	37.31	28.68	23.73	49.06	46.55	51.16	44.69	63.26	38.10	48.15	43.66	32.05	34.73	32.83	36.31	35.28	35.06	35.56	46.93	36.47	42.13	37.66	33.71	44.85	51.43	29.59	35.27	37.70	43.21	37.65	36.29	41.58	40.70	37.48	58.74	38.07	48.50	44.97	33.49	36.38	38.43	31.28	44.97	52.87	38.99	48.38	39.75	51.11	30.76	29.12	32.76	30.15	33.98	34.27	32.31	38.69	37.52	35.27	39.39	44.47	40.95	41.18	39.74	39.04	38.60	36.84	46.66	46.02	43.80	45.45
chr12	54280192	54287088	6896	HNRNPA1	58.32	28.18	35.66	32.44	38.10	32.88	34.79	50.83	47.02	50.17	49.89	62.21	44.90	41.78	48.20	37.03	39.90	31.64	31.21	35.80	34.52	34.08	50.95	40.04	44.52	43.12	32.67	44.15	54.60	31.40	36.03	38.55	41.47	35.48	37.69	51.67	39.15	36.91	55.10	35.59	45.24	45.98	37.43	37.27	39.94	32.58	48.66	47.18	40.53	48.91	39.57	45.48	34.22	32.68	35.42	33.52	36.89	36.62	36.26	42.61	41.50	38.98	45.30	47.52	44.63	47.86	44.08	42.91	41.94	35.56	52.14	46.91	46.87	43.52
chr12	55684567	55716404	31837	ITGA7	55.30	24.87	34.64	29.14	36.70	28.81	30.03	54.35	51.40	50.54	45.91	59.69	38.82	41.18	39.47	31.95	35.16	29.56	32.64	34.39	35.18	33.19	44.19	37.55	40.40	39.18	36.14	43.67	52.06	28.23	32.28	35.24	40.87	37.31	35.18	45.16	37.28	33.29	54.25	34.06	45.02	44.29	31.10	32.62	37.32	27.25	44.22	50.42	35.99	49.80	40.81	49.93	29.30	30.10	32.19	30.48	32.35	32.29	31.94	37.23	35.81	34.37	39.60	43.73	39.94	38.76	37.77	36.41	36.42	35.08	46.07	44.76	43.09	49.67
chr12	56076798	56103505	26707	ERBB3	54.59	22.30	31.88	25.36	34.05	28.37	27.11	50.54	47.36	47.76	43.38	58.75	39.63	40.64	38.89	32.61	33.56	28.98	32.60	34.39	34.37	31.49	44.66	36.13	39.67	37.74	33.40	41.09	50.93	28.38	33.44	34.69	41.22	35.78	34.75	41.98	36.64	33.31	54.06	34.21	43.30	42.16	29.67	31.84	36.90	26.84	43.37	49.87	35.86	47.61	38.89	46.37	30.04	27.73	31.41	30.22	33.70	31.67	30.68	37.53	34.03	33.37	39.11	43.16	38.48	39.18	37.82	36.02	36.68	34.15	45.80	42.83	43.86	47.63
chr12	57243452	57251188	7736	STAC3	51.47	22.78	32.83	25.52	32.56	28.08	26.10	52.06	49.12	47.19	41.53	55.26	36.62	42.63	35.06	31.55	32.52	28.07	34.86	31.76	32.33	30.49	40.07	35.60	36.67	37.33	33.35	44.64	49.71	24.23	30.72	33.72	38.14	37.63	33.07	38.50	37.01	30.86	52.04	31.16	44.30	40.49	27.30	32.41	34.97	26.89	41.22	51.28	35.24	48.70	37.36	44.97	28.76	30.33	28.80	27.88	32.60	31.44	29.36	34.35	32.29	30.47	36.51	41.12	36.06	36.96	35.24	34.52	32.91	32.13	44.28	40.67	41.59	46.31
chr12	57475444	57517569	42125	MARS1	54.17	21.64	31.46	26.25	33.59	28.33	26.12	48.24	47.40	46.87	43.06	57.06	39.15	40.29	38.17	32.39	34.17	28.61	32.81	33.91	34.26	31.83	43.70	35.28	40.93	37.16	33.19	41.96	50.01	27.85	33.13	34.63	40.12	34.17	33.98	42.53	36.14	33.94	51.62	33.49	42.68	41.32	30.39	33.29	36.63	27.48	42.59	48.62	35.07	46.46	39.94	47.47	29.13	28.96	31.57	30.61	32.26	31.38	31.02	35.72	35.17	33.95	38.30	41.03	39.20	39.95	39.23	36.17	36.39	33.93	44.43	42.53	41.44	45.53
chr12	57546025	57586633	40608	KIF5A	54.44	24.02	32.66	28.58	33.83	28.70	28.88	51.42	48.74	48.91	43.33	59.72	40.28	40.59	39.91	33.35	34.90	29.66	32.81	32.71	34.38	32.53	45.37	36.42	40.97	38.44	34.08	42.86	51.28	28.87	32.70	35.58	39.30	36.61	35.28	45.10	36.70	34.00	53.23	34.05	43.77	42.95	30.99	33.47	38.11	29.78	42.72	50.30	37.47	47.93	38.85	46.52	29.36	29.12	31.36	31.63	33.26	32.73	31.91	36.83	36.20	34.58	40.32	43.57	39.97	39.93	38.94	36.37	38.53	34.06	47.73	44.14	42.30	46.86
chr12	57623408	57633239	9831	B4GALNT1	57.38	28.40	35.19	31.25	34.33	28.47	29.66	60.53	53.57	53.07	48.46	59.43	36.63	40.45	36.58	33.06	33.18	30.04	34.65	32.67	34.39	35.63	47.70	36.54	42.57	39.81	35.22	46.74	50.18	26.74	31.52	36.06	41.50	37.44	36.38	46.43	36.86	34.07	54.29	33.53	44.27	43.66	29.74	31.52	35.78	28.94	47.02	47.53	34.01	51.09	44.87	50.32	29.51	29.15	33.29	29.81	31.62	31.51	29.88	36.39	35.58	32.74	37.91	41.49	40.21	39.46	36.90	34.24	34.55	34.48	44.79	46.00	41.91	49.53
chr12	57782760	57808071	25311	TSFM	59.23	26.46	33.08	28.23	36.74	31.11	30.24	53.28	48.82	50.37	46.81	62.85	43.94	44.79	42.17	36.30	37.96	32.08	36.50	35.99	37.25	36.58	48.85	40.10	43.10	41.24	35.34	42.43	54.91	30.75	35.75	38.32	41.34	37.57	38.41	46.93	39.13	38.33	58.31	36.84	47.97	47.10	32.85	36.15	41.72	32.21	46.62	57.11	41.71	48.58	39.66	47.89	31.74	32.92	34.99	32.17	37.54	36.03	35.94	42.24	39.02	39.86	45.58	47.89	43.68	45.56	42.24	39.43	41.41	35.42	49.46	46.07	45.56	47.61
chr12	63779832	63809792	29960	RXYLT1	63.27	28.10	31.91	31.09	38.60	33.19	32.15	53.86	49.18	50.82	47.76	64.74	47.27	43.03	46.16	37.40	38.78	32.98	36.27	34.57	38.91	38.26	51.11	40.19	45.17	41.59	33.23	43.16	59.24	32.90	38.25	40.24	40.46	38.84	40.18	51.22	39.85	36.37	55.61	35.44	46.18	45.92	36.27	37.39	44.50	34.30	45.77	51.38	45.32	44.99	40.89	44.38	33.50	34.66	37.63	35.53	38.70	37.09	36.86	42.91	41.45	40.89	46.45	49.52	47.33	48.89	46.24	43.91	44.59	39.18	52.16	47.38	46.46	46.49
chr12	64452089	64502114	50025	TBK1	61.14	26.93	31.40	30.74	37.41	31.62	31.36	51.73	48.35	49.65	47.57	64.52	48.01	42.18	46.42	36.31	38.40	32.09	34.30	34.61	37.44	36.32	50.95	40.61	43.46	43.09	33.15	42.81	60.06	31.04	38.43	39.73	39.94	37.90	39.76	48.49	40.67	37.45	56.57	35.37	45.45	46.08	35.81	38.14	43.84	35.38	47.10	48.22	43.34	43.86	40.14	42.66	33.06	32.88	36.07	34.32	38.26	37.09	37.54	43.50	41.65	40.56	46.38	49.61	46.25	49.23	46.50	43.89	45.92	38.01	52.00	46.93	47.50	45.96
chr12	80707633	80709474	1841	MYF6	51.54	24.51	31.56	33.67	36.55	32.99	30.91	54.69	49.04	49.72	47.74	62.90	42.26	39.23	38.39	34.61	38.27	31.02	31.39	33.33	35.99	36.14	46.19	37.71	46.43	39.40	41.76	40.27	49.85	26.36	33.92	36.72	43.93	40.01	37.27	46.44	39.11	31.85	54.16	36.87	40.95	45.41	34.45	30.33	35.28	27.08	42.46	46.83	34.09	45.72	38.67	42.06	36.90	30.81	34.60	28.19	33.37	32.88	29.12	39.10	36.88	33.00	36.68	41.24	38.98	40.58	38.06	39.85	34.90	32.08	48.57	36.24	43.34	54.53
chr12	94895296	95003748	108452	NDUFA12	57.84	25.72	31.91	29.23	36.64	31.34	30.21	52.84	48.08	49.24	46.09	62.05	44.21	43.59	43.77	35.56	36.85	32.00	34.58	34.58	36.15	35.79	48.23	38.52	42.31	40.76	33.68	43.18	55.38	30.73	36.66	37.25	39.71	36.66	37.51	47.11	38.68	36.30	56.50	35.40	45.01	44.67	33.15	36.39	40.18	32.03	45.27	52.27	40.73	46.35	39.71	45.44	31.51	32.14	34.80	33.21	36.32	35.62	34.25	40.31	38.23	38.40	44.44	46.58	43.15	45.34	43.01	40.17	42.13	36.09	49.69	45.36	44.20	46.58
chr12	100267139	100341715	74576	SCYL2	60.11	27.77	32.68	30.83	36.72	32.74	33.10	52.89	48.44	49.42	47.13	63.67	47.70	41.87	45.71	36.85	38.36	31.58	34.89	34.05	38.20	37.54	51.53	40.59	45.57	42.58	33.52	42.67	58.60	32.25	37.31	40.49	40.71	38.03	40.37	50.19	39.38	36.97	57.08	35.68	45.10	44.64	34.82	38.40	44.08	34.12	46.52	45.30	43.67	44.91	41.21	44.24	33.74	33.31	35.75	35.95	37.73	36.73	37.13	43.76	41.97	41.59	46.91	49.19	45.74	48.44	45.94	44.11	45.30	37.60	51.83	48.09	47.46	46.92
chr12	101568352	101686028	117676	MYBPC1	60.68	28.03	32.15	31.55	37.19	31.83	33.36	53.16	49.43	49.69	47.70	64.52	48.29	42.25	45.17	35.88	38.40	32.76	35.48	34.56	38.27	37.34	51.30	40.74	44.38	42.92	33.71	42.02	59.10	32.15	37.74	39.83	40.25	38.54	39.22	50.44	39.78	36.90	57.29	34.83	45.56	44.84	35.48	38.16	43.57	33.67	46.78	44.50	43.48	44.31	40.10	43.50	33.67	33.59	36.52	35.23	38.88	37.53	36.42	43.84	40.44	41.40	46.60	48.67	46.73	48.63	45.20	43.59	45.21	37.72	52.61	47.24	47.82	46.35
chr12	105107323	105169130	61807	WASHC4	61.95	29.19	33.01	32.56	37.75	33.29	35.01	53.55	49.16	49.32	49.18	64.23	49.19	41.44	47.62	37.56	40.49	33.06	36.17	34.64	39.07	38.96	54.92	40.87	46.06	44.00	33.72	42.70	60.77	33.87	38.88	41.54	40.81	38.69	41.48	52.10	40.03	37.66	58.40	35.79	45.76	46.16	36.03	38.53	46.42	35.01	47.88	35.09	44.58	43.40	41.45	42.61	34.91	35.53	37.79	35.81	40.11	37.66	37.74	46.02	42.36	42.24	47.63	51.17	48.81	52.01	47.57	46.40	46.00	38.70	53.50	48.08	49.85	46.97
chr12	106357747	106510198	152451	POLR3B	59.99	27.31	32.35	31.44	37.09	32.32	32.42	53.00	48.66	49.53	47.51	63.54	46.74	42.67	45.27	36.85	38.57	32.48	35.21	34.72	36.91	37.42	51.02	39.66	44.03	41.96	33.49	42.84	57.53	32.11	37.56	39.77	40.84	38.24	39.83	49.22	39.07	36.71	57.45	35.16	46.21	45.01	35.31	37.58	42.59	32.73	47.35	43.63	42.88	46.37	41.64	45.41	33.79	34.19	36.75	35.33	38.01	36.14	36.31	43.65	40.64	40.97	46.74	48.04	45.41	49.37	44.91	42.80	44.04	37.53	51.93	47.36	47.39	46.11
chr12	108562581	108569368	6787	ISCU	60.83	30.65	35.82	33.53	35.18	33.63	34.62	53.69	51.34	54.65	46.31	65.41	43.07	42.60	44.97	36.31	38.51	35.54	37.99	36.37	39.79	37.17	48.49	38.84	44.83	44.57	36.08	44.58	57.08	32.97	37.34	39.93	43.20	37.52	38.68	52.42	39.14	33.48	56.15	36.52	46.08	45.01	35.48	36.62	40.19	31.23	47.73	50.05	43.56	52.63	44.43	48.15	33.29	33.41	35.63	33.88	37.90	38.28	35.25	44.51	40.00	36.87	45.59	45.67	43.21	45.63	42.01	38.84	42.04	35.84	49.70	43.85	46.80	48.42
chr12	109783086	109833406	50320	TRPV4	54.34	24.75	33.14	29.05	34.21	29.20	29.26	52.18	48.99	48.89	43.92	58.85	37.67	41.53	38.09	32.94	33.52	29.81	33.17	32.80	34.66	32.75	44.80	36.26	40.62	37.81	34.62	45.40	49.60	26.20	32.01	34.75	40.43	34.89	34.98	44.29	38.28	33.36	54.37	33.72	42.95	42.49	29.14	31.89	36.46	27.51	42.27	50.76	34.95	49.56	39.35	49.92	28.81	28.48	31.39	30.29	32.01	32.17	29.48	35.63	34.52	32.40	37.31	42.15	39.10	37.95	37.31	35.48	36.46	33.18	46.08	42.23	41.78	48.69
chr12	110280755	110351093	70338	ATP2A2	58.48	25.87	32.62	29.92	36.46	30.97	31.34	52.03	49.03	48.92	45.91	62.63	45.05	43.85	44.06	36.02	36.65	32.43	34.83	35.04	37.08	35.66	49.19	38.74	43.31	41.44	33.53	42.78	54.87	30.28	35.61	37.55	41.01	36.03	37.74	46.62	38.25	36.46	56.79	34.83	44.56	44.72	33.24	36.63	42.30	31.70	45.22	52.81	40.34	47.04	40.98	46.45	32.90	31.74	34.70	33.81	36.76	35.20	35.15	41.59	38.96	38.77	43.95	46.42	43.76	46.25	42.62	41.23	40.96	36.53	49.27	46.02	45.46	47.76
chr12	110909995	111052434	142439	MYL2	56.63	26.18	33.25	29.90	36.30	30.21	29.86	52.09	48.49	49.88	45.98	61.70	42.94	43.28	41.42	34.21	36.41	31.00	34.92	34.79	36.73	35.28	48.74	38.81	42.22	40.46	34.50	43.00	53.88	29.78	34.50	37.42	40.75	37.68	37.22	47.13	37.62	35.53	56.10	34.45	44.31	44.46	32.96	35.14	39.16	29.95	45.01	53.16	38.63	48.57	40.44	47.28	31.08	31.98	35.39	32.70	35.17	34.84	33.84	40.27	38.49	37.72	41.64	44.78	41.69	42.61	40.72	38.93	40.25	35.40	48.81	44.37	44.20	47.60
chr12	119171554	119224855	53301	HSPB8	59.57	27.21	32.55	29.93	36.13	30.51	31.11	53.17	49.51	50.60	46.51	62.18	43.89	43.35	42.63	35.85	36.95	32.17	34.98	35.30	36.36	36.19	48.69	38.58	41.59	40.93	34.41	44.73	55.57	30.19	35.79	38.45	42.13	36.76	38.16	47.15	38.63	35.73	55.81	35.37	44.63	45.04	33.59	35.48	40.00	30.81	45.18	52.33	39.93	49.45	40.23	48.71	31.59	33.08	35.79	32.60	36.62	34.98	34.89	40.44	38.78	37.26	42.90	45.90	43.25	43.43	41.74	39.93	39.98	35.92	48.49	44.83	46.02	47.36
chr12	120438089	120440737	2648	COX6A1	60.36	27.90	33.31	28.83	37.09	30.44	29.42	48.73	50.77	55.14	44.57	60.82	41.55	42.67	39.75	33.38	38.03	34.11	32.18	34.70	34.25	34.29	50.82	35.81	45.42	43.26	31.26	41.37	51.26	27.58	31.44	40.08	44.97	36.07	37.27	48.22	41.40	35.53	61.92	35.83	46.24	45.31	29.41	35.97	36.28	28.27	41.81	55.68	37.64	46.96	43.02	55.41	31.19	28.43	33.81	29.75	33.90	33.49	32.94	39.41	35.67	34.96	42.37	44.17	38.68	44.87	41.72	38.03	41.24	38.39	47.34	45.45	44.99	51.18
chr12	120503278	120534434	31156	COQ5	54.28	22.54	31.34	25.65	34.60	28.35	26.31	50.93	47.70	48.32	43.19	57.88	41.28	42.04	41.26	32.88	34.83	30.74	33.28	33.27	35.60	31.47	43.82	36.29	41.16	38.43	33.58	41.97	51.70	28.53	34.46	35.86	38.46	35.33	33.83	42.12	38.24	35.64	54.12	33.50	43.10	43.65	31.27	33.46	37.35	28.77	41.66	53.03	38.21	45.75	37.52	44.89	30.80	29.68	32.32	29.99	34.73	32.42	31.62	37.61	35.73	35.59	41.84	42.82	40.50	41.98	39.52	36.47	37.91	34.88	46.30	42.79	41.72	45.60
chr12	120725773	120740008	14235	ACADS	55.00	24.17	31.21	26.81	33.94	28.24	27.10	53.20	50.35	49.64	44.22	59.92	38.07	42.28	37.98	32.70	35.68	29.80	34.80	32.76	36.33	32.50	43.46	35.26	40.09	37.34	37.54	43.81	50.22	27.93	31.79	33.44	42.43	37.70	37.65	44.59	36.49	33.84	52.93	36.39	43.31	42.79	30.70	32.30	36.05	27.18	44.64	48.36	33.85	51.66	41.54	53.26	29.65	29.67	32.91	31.36	32.13	31.40	30.42	35.47	35.55	31.72	37.79	40.05	40.40	37.48	34.90	35.23	36.91	33.90	45.83	42.83	43.38	48.51
chr12	121626508	121643109	16601	ORAI1	54.56	25.41	34.36	28.62	33.99	28.74	28.76	54.12	49.96	48.69	45.69	60.27	38.78	42.71	39.52	33.32	34.58	30.14	34.66	35.17	38.19	32.89	44.68	35.87	41.65	41.28	36.31	43.13	50.80	27.78	31.76	35.49	42.13	36.63	35.85	43.41	37.45	34.43	56.15	34.47	45.68	45.39	29.98	32.86	37.28	29.16	42.93	50.70	36.64	49.48	41.72	50.42	29.66	29.54	30.00	32.40	31.94	33.34	31.75	36.40	36.71	35.63	38.04	41.66	39.32	39.69	38.09	37.09	37.20	33.49	45.22	44.22	42.04	50.61
chr12	123233384	123258079	24695	MTRFR	53.93	24.07	33.59	27.41	36.07	31.47	28.66	51.54	48.16	49.51	43.74	60.56	42.69	43.69	41.61	33.00	35.79	31.05	35.53	34.46	35.84	33.95	46.23	37.86	42.86	40.45	34.17	42.59	52.02	29.31	34.01	37.00	41.15	37.00	34.50	44.50	37.41	34.48	55.57	35.25	44.81	43.89	30.89	34.28	37.94	28.87	43.95	53.24	38.17	45.14	40.46	45.78	30.76	31.22	33.61	30.68	35.35	33.39	32.78	39.10	37.24	36.98	40.02	44.15	42.49	41.75	42.59	38.41	38.37	34.41	46.90	45.38	42.69	46.12
chr12	123620405	123633766	13361	EIF2B1	58.54	26.19	33.56	30.96	35.69	30.25	29.13	52.24	48.43	49.83	46.56	62.63	42.87	44.32	42.56	34.90	37.62	33.36	35.33	34.99	35.30	34.36	48.41	38.36	43.66	38.67	34.13	45.35	55.29	30.73	36.07	37.50	41.38	37.37	36.91	45.26	39.73	36.19	58.66	35.64	45.12	44.60	32.73	35.99	38.64	30.66	45.47	55.98	37.88	46.89	40.40	47.45	32.22	32.54	35.77	31.77	37.85	33.56	34.99	40.04	37.48	39.09	44.35	46.42	42.90	43.65	42.03	39.31	39.73	37.26	51.66	45.74	43.34	47.82
chr12	131929199	131945896	16697	PUS1	55.71	25.17	37.12	27.26	36.72	29.79	27.82	53.71	50.75	51.41	47.27	62.47	41.25	44.63	41.01	34.17	36.14	31.13	35.14	33.53	35.99	33.13	48.16	37.79	41.38	40.33	35.63	45.25	51.75	27.48	33.80	38.79	43.47	39.29	37.19	46.08	39.32	36.40	57.47	37.61	47.02	44.96	31.07	32.68	39.04	30.07	46.00	56.25	37.06	52.04	42.72	52.91	31.41	31.28	33.12	31.67	33.30	34.33	31.79	39.30	37.54	36.39	41.03	44.69	42.62	39.94	39.63	36.71	37.89	35.25	46.80	45.51	44.25	48.74
chr13	21492690	21604181	111491	MICU2	60.26	27.34	32.02	30.60	37.48	32.12	32.42	52.78	48.40	49.19	47.66	63.38	46.72	42.86	45.03	36.24	38.40	32.33	34.73	35.02	38.19	36.98	51.22	40.96	44.54	41.96	34.29	41.97	59.25	32.50	38.05	40.00	41.04	38.35	39.31	49.65	39.86	36.80	57.22	35.13	45.67	45.27	34.75	38.89	43.79	33.96	46.03	45.85	43.49	45.40	40.78	44.26	33.93	33.96	36.31	34.92	38.42	36.60	36.97	43.74	41.20	40.61	45.73	49.31	46.24	48.59	45.22	43.80	44.76	38.22	51.93	47.43	47.29	46.29
chr13	23180978	23325162	144184	SGCG	60.68	28.24	32.19	30.66	37.32	32.03	32.86	53.67	49.13	49.05	47.89	63.75	47.06	42.56	45.92	36.63	38.33	32.53	34.92	34.23	37.80	37.21	51.69	39.54	43.70	42.48	34.16	43.74	57.72	31.61	37.84	39.66	39.82	38.15	39.98	49.62	39.81	37.62	56.92	35.74	45.98	45.15	35.09	37.41	42.92	33.35	46.74	49.50	43.03	44.88	40.20	43.14	33.08	34.58	37.20	34.85	37.91	36.31	36.79	43.55	40.87	41.26	46.81	49.04	45.58	47.88	45.39	43.56	44.03	37.87	51.72	47.46	47.12	46.82
chr13	23288688	23433763	145075	SACS	59.72	27.60	33.15	30.78	37.11	32.03	32.67	53.42	48.77	49.58	46.69	62.96	46.88	42.47	44.46	36.14	38.29	33.03	35.16	34.29	37.86	37.50	51.26	39.72	43.61	41.95	34.15	43.61	57.68	31.52	36.80	39.64	40.51	37.78	39.43	49.56	39.54	37.19	57.79	35.52	45.85	45.63	34.68	37.14	42.92	32.96	45.66	48.66	42.42	46.19	40.31	44.72	33.54	33.87	36.13	34.10	37.56	36.24	36.60	42.79	40.04	40.38	46.18	48.08	45.15	47.31	44.70	43.32	43.84	37.04	51.33	46.64	46.18	47.32
